Komentar,Label,Rating
Bagus banya spot2 foto yg bagus dan yg penting sungai air panasnya pas.,1,5
"Banyak pilihan kolam rendam sesuai budget, bahkan yang gratis di sungai buatan pun bisa. Kadar belerang tinggi hati2 kalau pakai perhiasan perak bisa jadi hitam meskipun gampang dicuci pakai sabun cuci piring cair. Ada live music tradisional meskipun kadang kurang mendapat perhatian dari pengunjung.",1,5
Harag tiket sudah mahal mau masuk wahana di dalamnya bayar sendiri 馃樂,0,1
Ujan hehehe horas ololololololo,1,3
Tiket masuk 25.000 bisa mandi di pemandian alamnya air terjun. Kalau ke water park nambah lagi 25.000 ada air panas nya juga. Oh iya bro water parknya yg paling ujung yg bagus.Harga makanan juga relatif murah kalau beli di cafe nya langsung.,1,4
Nyaman... Luas... Cocok untuk rekreasi keluarga dan menyehatkan.,1,5
Tau buet duit pengelolanya dikit dikit duit ini bayar itu bayar...,1,3
Salah satu tempat wisata yg sangat menarik banget menyediakan pemandian air hangat yg berasal dr gunung tangkupan perahu ada wahana lainnya seperti fiyong fox berkuda dll tempatnya sangat nyaman n adem harga tiket msk terjangkau......,1,5
Sari ater tempat pemandian air panas alam yg menawarkan tempat berlibur dan kesehatan bagi Anda. Family Gathering jadi alternatif.,1,4
"Lumayan.. Mungkin karena basicnya pemandian air panas ya, jadi kaya kurang wah aja. Tidak ada icon lain selain kolam",1,3
"Tempat yang asik buat ajak keluarga, cuma sayang, tempat buat santainya sudah dikavling kavling, kita harus bayar sewa lagi, dan lumayan mahal buat harga sewanya, ga ada tmpt kosong lagi buat kita, semua sudah dikavling. Untuk jajanan, cuma kurang makanan tradisionalnya.",1,5
Mantap sekali air panas nya. Luka kulit langsung sembuh.,1,4
"Tersedia banyak kolam, petunjuk arahnya kurang, saung-saung yang tersedianya kurang terawat, kalau pagi hari kesana banyak kolam dan area permainan yang tutup",1,4
"Tempat nya ajib, banyak kenangan indah disana bersama kunti",1,5
Mantap.. saat malam pun masih ramai.. tempatnya nyaman enak buat nyantai dan refreshing.. Sayang makanan didalem juga agak mahal tapi gapapa tetep nyaman kok..,1,4
Lebih baik dan lebih tertata... Sari ater Subang,1,5
Bagus.. Tapiii biayanya terlalu double double,1,3
"Bungalow nya cocok buat liburan keluarga, shuttle tersedia banyak, bisa request minta jemput shuttle",1,5
Asik bgt tempatnya...buat liburan keluarga,1,5
"Kurang nyaman buat kolamnya,trus klo mau berenang hrus bayar lagi,gak puas bgt..",0,1
buat keluarga. pas banget buat family picnik,1,4
Hati hati banyak calo yang menggangu 馃槕,0,1
"Tempat nya sejuk . Air untuk mandi bilasan di satu tempat ada yg air nya hangat, di satu tempat lain nya air nya dingin sekali . Benar benar hebat karunia Nya",1,4
"Suasana adem, cocok utk melepas lelah setelah sepekan beraktifitas",1,5
"Terbaik nih tempatnya untuk liburan sesaat dari hiruk pikuknya ibu kota, lokasi yg dingin dan berendam di air panas, untuk penginapannya juga keren2 tinggal jalan kaki udah sampe di tempat pemandian, dan ada untuk anak2 bermain juga serta rafting, menunggani kuda.. cocok untuk liburan keluarga.",1,5
"Tempat yg luas ,kolam pemandian air panas yg bernuansa rilek",1,5
Aq suka.. Air nya hangat pokoknya nyesel kalau ngak berkunjung.,1,5
Tempat nya nyaman.. cocok berkunjung di malam hari.. buka 24 jam,1,5
"Tempatnya enak, sejuk. Pokoknya cocok untuk berlibur bersama keluarga tercinta nya",1,5
Datang lagi pas puncak musim panas Tp. Airnya tetap mengalir deras. Subhanallah,1,4
"Pemandian umum bukan kolam,lumayan lah dapat air puanas buat berendem",1,5
"Tempat wisata keluarga yg sangat menyenangkan..harga terjangkau,fasilitas nya memuaskan..",1,5
Berendam disini cuyy makin pagi makin ramai aja 馃槉,1,5
Pilihan tujuan Wisata yg asri Dan cocok buat keluarga,1,5
Tempat yg cocok buat wisata mandi air panas,1,5
Lumayan lah,1,4
Tempat yang pas untuk istirahat dari penatnya ibukota ..,1,5
"Tempatnya bagus, cocok bgt buat relaksasi Airnya hangat, badan langsung enak",1,5
"Buat yang ingin wisata sambil mandi rendam air panas alami, airnya cukup panas",1,4
Sangat seru apalagi ngajak keluarga besar atau rombongan jalan-jalan kesini. Ada Waterpark baru yg keren..sayang pas kesana cuaca panas bgt jd kurang maksimal mainnya ga lama..semoga kedepannya dilengkapi banyak tenda-tenda buat peneduh ama fasilitas tempat duduk buat istirahat disekitar kolamnya,1,5
"Cocok buat nyantai week end, dan sdh ada tol exit 109 cipali",1,4
Tempat yg aayik untuk berlibur apa lagi dengan sungai air panas jadi bisa refkesi,1,5
Nyaman....tapi masih perlu..perbaikan...terutama..tenda2..berteduh...,1,4
"bagus,cuma wahana nya sedikit,banyak cacing nya juga di kali,denah atau penunjuk arah juga kurang jelas",1,4
"Ada banyak kolam jadi kita bisa memilih ingin berendam dimana saja, ada yg hnya untuk kaki saja ada pancuran juga",1,5
Mantap untuk liburan keluarga di hari week day... Kamar mandi tidak buka..!!!,1,5
"Buat objek wisata jalan-jalan oke aja, banyak wisata air dan permainan anak-anaknya. Tapi, kalau mau berendam sebaiknya di waterboom Ciater ajah... jauh lebih bersih...",0,2
"Mahal, tidak ada yg baru",0,2
Mantap jiwa meski gak nginep...tapi pemandiannya itu loh yg bikin ketagihan dan g mau pulang,1,5
Enak bangeett .. airnya bener panas,1,5
"luar biasa...parkir luas, tempat wisata yanh sangat luas sekali...nyaman",1,4
"bulan ini 2x kemari.. #gabosen""",1,5
"Tempatnya asik,byk pilihan untuk berendam air panas.wisata alam yg layak untuk dikagumi karena sgt merakyat pokoknya.lapak untuk berkumpul bersama teman dan keluarga pun byk pilihan,juga wisata outbondnya,berbagai macam jenis peemainan termasuk offroad,keren..cm ngebul debunya klo musim panas. parkiran luas,tp sedikit untuk warung nasi nya,...krg variatif.cm ada yg Itu aja.",1,4
"Terletak di daerah Subang yang dingin, pemandian air panas ini sangat lah recommended untuk dikunjungi, dengan tiket masuk yang lumayan terjangkau, fasilitas yang bagus, bahkan ada Mesjidnya. Perjalanan dari bandung kesini membutuhkan kurang lebih 2 jam dengan akses yang begitu mudah",1,5
"Cukup bagus dan adem, cukup terganggu dg tenda2 sewa harusya difasilitasi supaya rapi. Jd terhindar dari kesan kumuh",1,4
Airnya anget hehe,1,4
bersama keluarga liburan kesini menyenangkan,1,4
No Recomended..... Jauh dari kata indah maupun nyaman,0,1
"Sari Ater Pemandian Air Panas Alami selain sangat nyaman untuk dijadikan tempat relaxsasi atau pun rekreasi, juga dapat dijadikan tempat pengobatan alternatif berbagai penyakit",1,5
"Sudah 5 tahun tidak ke sini, pas ke sini kaget karena suasananya semakin baik. Rapih, bersih, dan sejuk. Sekarang buka 24jam, suka banyak turis kalau ke sini itu malam-malam. Apalagi kalau badan masih terasa pegal -pegal, ada tukang pijitnya dan pijitannya enak banget.",1,5
air nya ok,1,5
Cukup puad,1,3
Udah tidak sebagus dulu... Semua nya sudah komersil,1,4
Tempat favorit untuk rendam airpanas buka 24 jam. Tiket masuk 40k +15k jaminan kartu. Banyak tempat makan. Dan jajanan cemilan. Penyediaan sewa tikar 100K-300K bisa untuk bermalam dengan tenda rumah jadi ada pintu dengan sereting sehingga angin tidak masuk. Ada kolam rendam terpisah dengan tiket 25K. Ada Water boom juga paling ujung/di bawah letaknya tiket 50K air hangat cocok untuk renang anak.,1,5
Tahun 2016 saya ksini.. di hari libur.. banyak pengunjung.. jdi kurg menikmati air hangatnya.. huhu..,1,4
Lumayan bagus tempat nya..,1,4
"Lokasi yang sangat baik untuk berekreasi bersama keluarga, memiliki kolam pemandian air hangat yang sangat bersih untuk bersantai dan merileksasi badan",1,4
Lumayan bagus,1,3
"Tempatnya sejuk dan bersih. Ada beberapa kolam untuk berendam kaki dan juga badan dengan air hangat, air dari sumber dan katanya mengandung belerang. Ada beberapa kolam first class juga. Tempat balasnya air hangat. Ada beberapa wahana tapi waktu kesana banyak yang tutup. Setiap wahana berbayar lagi. Tiket masuk minim 3 th sudah bayar dg harga 35 rb per orang. Banyak penjual makanan tapi tidak cocok dengan lidah saya. Parkir sangat terbatas.",1,3
Kebersihan area nya Harus ada Perbaikan dan Untuk pedagang nya Yang menjajakan dagangannya masih kurang Komunikatif,1,4
Bagi saya ini mahal... Saya gk jadi masuk gara2 harga tiketnya mahal...,0,1
Tempat nya enak dingin dan bisa mandi air panas alami,1,5
"mantaap bangeet,..air yg jernih...tempat yg luas dan sejuk karena banyak pepohonan..biarpun perjalanan jauh dari bogor saya dan keluarga sangat senang sekali,ke tempat ini..recomended banget bagi keluarga yg ingin berlibur dan menikmati pemandian air panas ciater.",1,5
Untuk yg punya gatal gatal ok bingit,1,5
Enak buat berendam di air panas,1,5
Nyaman dan sejuk,1,4
"Bagus, tapi lebih ramai daripada dulu",1,5
Baru 2x ke sini terakhir tahun 90an awal. Dulu tempat ini indah yg saya suka pemandian air panasnya & suasananya.,1,4
Terlalu kecil,1,4
"Tiket mahal, cari ruang terbuka yg gratis & nyaman sepanjang sungai buat berendam semuaaaaaa di pasang tikar, harga sewa lapak+tikar 100rb/3 jam, nawar dikit (lsng di cemberut yg menyewakan lapaknya)馃槺馃槺馃槺馃お馃お馃お......harga makanan & minuman hadeuuuuuuh mahal mahal yaaa馃え馃え馃え. Sari ater pengelola'annya lebih diperhatikan lagi aaah, supaya pengunjung tidak merasa kapok, trim's.......",0,2
Tempat liburan keluarga.. ternyaman鉂�,1,4
"Tempat nya adem, nyaman bikin ga mau pulang, buat kumpul keluarga juga ok, banyak wahana nya juga ,,",1,5
"Tempat bermainnya lumayan lengkap, walau harus menyusuri jalan yang menurun. Tempatnya sangat ramai saat weekend, jadi harus sabar mencari tempat untuk beristirahat. Untuk yang ingin berfoto ria, banyak spot foto yang menarik di sana. Jadi bisa tetap eksis di sosmed nantinyaa. Harga makanan dan baju di sana juga termasuk murah, sangat pas untuk belanja di sana pula",1,5
Sangat bagus,1,5
Mantap..tempatnya ramai..dan nyaman bwt keluarga...馃檪,1,5
air nya beneran panas. 馃槅,1,5
Saya suka di ciater,1,5
Pas banget buat tempat rekreasi bareng keluarga,1,4
"Dengan udara yang sejuk dan pemandangan lokasi pemandian ini cocok untuk liburan keluarga, dan semogah pelayanan dan fasilitasnya di tingkatkan oleh pengelolanya agar semakin diminati oleh umum",1,3
Lumayanlah..cuman keliatannya kayak kawasan samak/tikar...serba harus bayar...jajanan kemahalan,1,3
"Tempat pariwisata yang cocok untuk keluarga, dimana kita bisa mandi-mandi dengan sumber mata air belerang yang hangat...tersedia juga water park, tempat bermain anak, sepeda air dan flying fox... Lengkap dengan pujasera (kantin) dan toko oleh-oleh atau souvernir... Namun untuk beristirahat di saung-saung kita harus bayar lagi yang harganya tidak resmi dari pengelola sari ater...",1,5
"pemandian ok, pemandangan dan tuk tamsya leluarga bagus ada tmpt permainan anak juga .pokoknya top lah.",1,4
"Recommend buat keluarga yg mau menghabiskan acara weekend, malem2 berendam melepas penat.",1,4
"Tempat nya ramai sekali kalo hari libur, sejuk, banyak saubg2 untuk bersantai, air nya juga bersih",1,5
Masih tempat yang sama buat rekreasi keluarga ma teman juga...di sini hanya kurang terawat untuk toilet nya kurang bersih,1,5
Nice place pokok nya,1,5
"Suasana pas untuk melepas penat... Cocok untuk semua usia... Di sini kita bisa berendam air hangat, ada yang bersifat umum, ada yang prifat, untuk yang prifat bayar lagi, yang umum gratis. Ada lapangan + panggung untuk acara kumpul - kumpul rame. Ada curug air hangat. Toiletnya banyak. Ada waterpark, ada kemidi putar, ada area panahan, jalannya bisa untuk pengguna kursi roda, buat yang bawa stroler juga bisa.",1,5
"Tiket masuk 35rb cuma buat yg diluar ya,masuk kolam bayar terpisah. MAHAL !! Tikar 50-100rb. Informasi didepan tidak jelas, pelayanan apalagi. Bari dahar mang ngaladangan......payah.",0,1
Air angetnya mantep bro. Apalagi yg dari kendi kerasa panasnya,1,5
Enak buat mandi dan pijat ... terutama malam hari,1,5
Terdapat banyak kolam dan permainan. Harga makanan di kantin terjangkau jadi tak perlu membawa bekal. Saran saya tetep bawa air minum karna air mineral kemasan lumayan menguras kantong.,1,4
Tempat nya asyik buat keluarga,1,4
ngangetin badan,1,5
Tiket masuk 35 mobil 30 jaminan kartu masuk 15 RB.klo mau pulang bisa diambil masuk kolam renang bayar lagi airnya anget tapi kena mata perih banget kalo bisa jgn terlalu lama berendam,1,5
Bagus bgt tmptnya.. Nyaman jg..,1,5
Buat kumpul jalan2 keluarga sangat recommend,1,5
"Banyak tukang parkir minta uang lagi,padahal udah di bayar di gerbang!!",0,2
Tempatnya enak untuk berekreasi bersama keluarga. Suasananya asri serta airmu bersih. Cocok untuk berendam bersama keluarga,1,5
"Harga tiket masuk di gerbang utama 35.000, parkiran cukup luas, pas weekend ramai banget, yang ingin suasana tidak terlalu ramai bisa masuk ke kolam nya lagi. dengan membayar lagi 35.000.",1,5
"Tempat rekreasi keluarga yg baguuusss, Banyak tempat permainannya, Banyak tempat buat renangnya, Banyak jg disediakan toilet & tempat pembilasan, Yg paling penting ada musholanya, Ada delman, berkuda, prahu air, bebek2an, Panahan ,dll.",1,5
terlalu ramai dan kurang private,1,3
"Untuk pagi hari hingga siang hari tempat yang cocok buat memanjakan badan, tapi jika sudah sore hari air semakin keruh dan banyak sampah sampai tidak nyaman",1,3
Liburan asik,1,5
"Masuk bayar mahal, masuk tiap tempat bayar lagi, kencing aja bayar..bawa uang yg banyak .",0,2
"Tempatnya makin bagus, kemarin kesana nyoba wahana baru waterparknya tempatnya bersih cocok untuk keluarga,,saran saya untuk toilet wanitanya diberikan gantungan baju saat bilas agar bisa taruh handuk karena toiletnya selalu terbuka, gak nyaman untuk mandi wanita",1,5
Wahana yang lumayan familiar baik untuk anak-anak dan orang dewasa dan orang dewasa uniknya airnya dingin tapi bisa dihangatkan dengan kolam air hangat khas sari ater,1,5
Naik naik ke atas puncak air dapet deh yg paling bening kolamya gak seluas yg ditengah sama di bawah. Senang bisa sampai kesitu.,1,3
untuk yang sedang pegal虏 lumaya enak berendam disini + kalau mahu juga ada jasa pijat refleksi yang lumayan terjangkau. good lah,1,4
"Banyak tempat maennya, disekitaran tempat ini juga terdapat banyak air terjun(curug), dan harga tiket masuk nya juga sangat terjangkau... Banyak menyediakan rekreasi wisata.. siiplah pokoknyamah",1,5
Bgus air a panas n untk ank2 cocok untk bermain... Arena bermain a tdak membahayakan..,1,4
Ramai.saya masuk jam 5 sore tiker 35 Rb / orang. Banyak tenda plastik. Sampah baik di darat maupun di aliran air. sehingga terlihat kumuh. Toilet bayar 2 Rb. Masuk kolam rendam bayar lagi 35 Rb. Hati hati jalan menanjak dan basah potensi jatuh. Kesan lumayan mahal untuk liburan keluarga.,0,2
"pemandian air panas dengan lokasi yang cukup luas, dan banyak terdapat fasilitas didalamnya. parkir cukup luas dan banyak oleh-oleh di sekitar parkiran. banyak penginapan terjangkau di sekitar wilayah ini. namun apabila anda berencana pergi kesini pada weekend, pastikan anda memesan penginapan terlebih dahulu karena terkadang penginapan disini penuh dan anda akan kesulitan mencari penginapan",1,4
Bagus untuk terapi,1,5
Biaya masuk motor (weekdays) : 20.000 Biaya masuk per orang (weekdays): 35.000 Kalo mau berendem di kolam yg alam itu gratis. Kalo mau di kolam yg lebih sepi bayar lagi sekitar 50.000 Biaya nya belom termasuk buat bilas : 2.000,1,4
cukup bagus ..buat yang mau berendam ke pemandiam air panas..parkiran luas dan untuk berendamnya juga ..ada kolam umum dna ada kolam private,1,5
Tempat rekreasi keluarga yg terjangkau. Tempat sangat luas dan naik turun.,1,3
"Weekend rame pengunjung, mahal tiket masuknya tidak ada terusan tiap masuk kolam atau kamar rendam bayarnya mahal/orang 50-60rb",1,3
tempatnya bagus.. cuma syang masuknya mahal per orang 35rb.. belum lagi ke tmpat pemandian yg lainnya harus tambah 50rb lgi per orang,1,5
Harga pas kantong,1,5
Tempat nonxronx paling enak dengan pemandangan Bandung... Makanan murah meriah pelayanan ok..馃槈,1,5
"Seru banget sih. Selagi bisa berendam air panas,juga bisa menikmati pijat refleksi, memanah, bahkan hingga flying fox. Anda juga bisa membeli oleh-oleh disini.",1,5
"luar biasaa.... untuk penghialngkan kpenatan ibukota, ke sini tempat yg ccok",1,5
Tempatnya sangat luas dan tiap wahana dan pemandian agak jauh jaraknya. Ada dua pintu masuk dan parkiran yang jaraknya sangat jauh. Namun pemandian sangat bersih dan terawat. Kolamnya memiliki perbedaan kedalaman dan wahana.,1,4
"airnya hangat, ada yg panas juga, enak berendam saat sore/malam, peraturan nya sangat bagus sekali d jaga ketat, jadi lingkungan sekitar kolam bersih",1,4
Lumayan bagus..tkt msk terjangkau..paailitas lengkap,1,3
Wisata alam yang menakjubkan dengan panorama alam yang indah. Ditambah dengan pemandian air panas yang menyehatkan. Sungguh luar biasa anugrah ciptaan Tuhan.,1,5
Hangat coy tempatnya enak dan ingin kembali terus,1,5
Hot bgt airnya,1,5
"Tempat yang bagus, asri, juga banyak kolam pemandian air panas untuk segala usia. Ada pula berbagai wahana lain, seperti memanah, waterpark dll.",1,5
Suka baguuu....s,1,4
Tempat rekreasi bagi keluarga pemandian air panas ciater ada tukang pijitnya juga,1,4
"tempat yg menarik utk menikmati suasana + berendam air panas alami..... cukup ramai fi malam hari.... karena ada kolamnya yg open 24jam, tiket masuk masih wajar.",1,5
"Tempatnya asikk... tenda2 yg disewakan disamping pemandian merusak pemandangan, jadi tidak indah dan tidak terlihat alami... sewa tenda pun terlalu mahaaall... untuk pengelola mohon dibenahi lagii...",1,3
Mantap tempat ny trus permainan ny bayak,1,5
Tempat yang bagus untuk relaxasi dan berkumpul keluarga. Jarak sekitar 1-2 jam perjalanan dari Bandung. Recomend sekali.,1,5
"Semua serba bayar, udh bayar 35rb masih aja tempat naro barang di saung bayar lagi, dan lebih mahal dari tiket masuk nya. Boke kalau kesini",1,3
Tempat nya nyaman... Cuma saran saja jalan dilokasi lebih diperhatikan lagi karena di beberapa area sudah kurang baik...,1,5
Enk nya tp syg udh gk sehangat dlu,1,5
Kungkum kungkum mania jam 3 pagi buta,1,5
Mandi air panas wenakkkkkk tenannnnnnn broooooo,1,5
"Bagus dan luas tempatnya,tapi sayang saya tidak sempat poto-poto",1,5
Harga terjangkau namun terlalu banyak melakukan administrasi (yang seharusnya tidak perlu).. seharus nya cukup sekali pas pintu masuk lokasi ... Kurang nya petugas kebersihan yang menjaga aliran sungai air hangat,1,3
"Harga tiket sangat tidak sesuai fasilitas. Jumlah toilet sangat sedikit, kotor, dan saluran airnya tergenang. Jijik sekali! Padahal harga tiketnya mahal! Air di kolamnya juga terlihat kotor, ga bersih mau berendam pun jadi takut. Mau duduk dan taruh tas pun susah, karena kurangnya fasilitas. Masih banyak tempat pemandian air panas yang lebih layak daripada di sini. Ga akan balik lagi :(",0,1
Ramai saat weekend..,1,5
"tempat rekreasi air panas alam yg wajib dikunjungi.buat kalian yg ingin kesini naik motor harap jangan lewat pintu depan karna bayar parkir motor nya mahal banget 25rb 1 motor,trus pas nanti kita mau pulang bayar lg 5rb.buat kalian yg kesini naik motor pas udah mau masuk gerbang langsung aja lurus ke atas ke tempat parkir motor,jangan masuk lewat gerbang depan.",1,4
Mantap. . gurih .... Sedapppp,1,5
"Beli Tiket yang Paket Kolam Renang 75k/orang Mending gak usah beli Tiket terusan yang plus Kolam Renang, Karena di bawah Dan area sekitar Juga memingkinkan untuk berendam air panas cukup 35k",1,3
"Tempat liburan yang nyaman. Dari Karawang perjalanan lancar, tidak seperti ke puncak yang macet.",1,5
Lumayan oke makin harinya,1,3
Tempat rekreasi yg sejuk dibawah kaki gunung tangkuban perahu. Ada air panas alami disini...,1,4
"Pertama kesini 2011, beberapa kali kesini tidak pernah sepi pengunjung, sedikit masuk ke dalam ada beberapa villa dan tempat pemandian yg bagus dan tempat utk menginap keluarga",1,5
"wih seger buat kumpul keluarga , sambil nikmatin air anget , bisa rendemin kaki , top deh!",1,5
Sekarang Ciater lebih bersih dibanding bbrp tahun lalu saya ke tempat ini. Oknum-oknum pembuang sampah sembarangan tetap masih ada sih..... Ruang ganti dan bilas umum masih perlu ditingkatkan,1,4
Kesekian kalinya ke tempat ini semakin hari semakin menarik....... Ditambah wahana berenang yg baru ini menambah daya tarik tersendiri...... ngak nyesel deh bawa rekreasi keluarga anda ke sina... Tempat yang luas membuat betah berlama lama di sina........ Tq,1,5
Sangat nyaman dan cocok untuk liburan keluarga,1,5
"Tempat pemandiannya ada beberapa lokasi, seperti curug jodo, pancuran tujuh dan lainnya, tersedia juga therapis untuk pijat dibawah pancuran air hangat",1,5
"Loksi y cukup bagus trutama pemandian air panas y,,sngt joss",1,5
"Alami sekali, tp htm nya relatif mahal",1,4
"Tempat sih enak nyaman,cuma ada satu pada waktu saya berkunjung untuk tempat parkir kendaraan bermotor masih kurang perhatiannya sampai2 saya harus bayar 2x,tolong pada pihak pengelola untuk lebih diperhatikan lagi jangan sampai pengunjung kapok untuk berkunjung lagi.terima kasih",0,1
"Kawasan area wisata pemandian air panas untuk umum dan private dng area parkir yg cukup meski terkadang macet klo hr2 lebaran. Dng fasilitas bermain seperti: firefox, berkuda dll...bs bermalam di villa ataupun hotel . Suasananya teduh di area perkebunan teh Subang Jawa Barat Indonesia.",1,5
"Enjoy berendam di sariater, kini airnya lebih jernih.",1,3
Semoga cepet kesini,1,5
Tempatnya bersih rekoment baget pokoknya,1,5
"bayar tiket nya kemahalan per org 40rb,mobil 35rb,trs biaya apa itu deposit atau apa 15rb,blm lg kl mau berendam di kolam hrs byr lg skitar 80rb,,,klo menurut sy untuk sekedar menikmati dan mengagumi ciptaan ALLAH itu terlalu mahal,jd tdk semua kalangan bs mnikmati",1,3
Repot bila membawa stroller atau pendorong bayi. Jalan di area wisata kurang mendukung penggunaan stroller,1,3
Tempat rekreasi,1,3
Bagus tempat nya cuman syg tidak ada toilet untuk mandi biasa..,1,4
Wisata air panas terbaik d sekitar bandung dan subang. Kawasannya skrg lebih tertata dan lebih luas. Kawasan parkir lebih luaa dan memadai Akses untuk difabel Toilet banyak Mushola cukup banyak Wahana permainan banyak,1,4
Tempat yg nyaman utk liburan keluarga..馃憤馃憤馃憤,1,5
"Masih kaya dulu aja tampilannya tp selalu bersih, viewnya bagus buat foto foto. Cocok buat liburan keluarga atau study tour.",1,5
Tempat wisata keluarga yg menyenangkan di daerah ciater subang yg sejuk. untuk penginapan tergantung selera anda memilih ada yg murah sampai yg mahal.,1,4
Klo bisa Gate masuk mobil/orang jgn bayar.... nti di dalam mau masuk bayar lg... parkiran bayar lg ..... Uang Dan Uang lg...,1,3
Terkesan kumuh..berdirinya tenda2 kurang estetis dgn lingkungan wisata ygbagux,1,3
"Tempat liburan weekand/weekday bersama keluarga ,pasangan,teman atau pun sendiri juga asiiik.... #waterparkciater #pemandianairpanas #ciatersubang",1,5
Kapan kesini lagi ya....,1,4
"Tempat nya bagus, tpi kamar mandi kurang bersih",1,4
Tempatnya luas... udaranya sejuk. Berendam air panas disana enaknya pagi2..,1,4
"Kesekian kali nya saya ke sini gapernah ada bosen nya , perbedaan hanya dari cara masuk , harga tiket yang naik , tempat2 yang baru , makin keren dengan semua fasilitas yang ada , dan yang gapernah berubah dari dulu selalu penuh apalagi libur lebaran gini atau tahun baru yang selalu mewah dengan kembang api , kerennnn ...",1,5
Enakk sekli,1,5
"Lumayan bagus kl masalah pemandangan mah ,kl tiket masuk yg jd permasalahan ya masuk bayar knp mandi jg harus bayar knp gak sekalian....coba.馃槨",1,3
"Mantul banget, hari ke 3 lebaran disini, ngga begitu rame pas masuk udah gitu ada live musik juga, biaya masuk kesini pas Dateng udah 40ribu, lumayan mahal, tapi wort it buat ngumpul sama keluarga, asik banget..",1,5
Menyenangkan suasana alami nya buat melepas kepenatan sehari hari yg bisa bikin kita stres.. Coba dtg aja kalo tmpt ini insha Allah fresh馃榿,1,4
Tempat yang cukup bagus untuk mandi air panas . Dan suasana di sini juga sejuk,1,5
"nice place for BERENDAM. kalau weekend rame banget. villa harganya variatif kisaran 2,5 - 5 jt.",1,4
Mandi air panas ciater sembuhkan pegal pegal,1,5
Ramai saat weekend..,1,5
Semakin rapih aja dan ada waterparknya...cuma bayar 45rb (promo bulan juni,1,5
Nyaman sekali disana seperti di kota pemadian air panas. Tapi lebih enak lagi kalau tidak ada sampah yang berserakan dan kesadaran para pengunjung,1,4
Kolamnya cukup Nyaman cocok untuk liburan keluarga ada kolam untuk anak yang gak terlalu panas dan kolam untuk dewasa yang cukup panas,1,4
"Tempatnya kurang nyaman, banyak ruang terbuka yg dipaksa disewakan dgn harga yg mematok hanya modal menggelar tikar... Premanisme yg dilegalkan pengelola sari ater",0,1
Tempat wisata keluarga. Wisata air panas. Pokonya enak buat rendem di malam hari. Badan terasa rileks. Tiket masuk saat libur lebaran naik menjadi 40k. Tempatnya enak buat ajak keluarga makan bersama.,1,4
Banyak tenda yg mengurangi area bermain dan terkesan kumuh mengurangi estetika wisata alam,1,3
Tempat pemandian air panas di Ciater Subang Jawa Barat.cocok untuk refresing udara yang segar serta pemandangan sepanjang jalan perjalanan sangat indah,1,4
Tempat rekreasi yg mengasikan,1,5
"Tempat nya bagus,tapi terlalu mahal,sedikit dikit bayar,alangkah bagusnya jika harga sudah di satukan saat di pintu masuk..",1,3
Masuk dalam kategori sebagai tempat wisata yang direkomendasikan untuk keluarga,1,5
Temperatur airnya sedang mendekati panas... mungkin secepatnya kembali ke suhu hangat yg nyaman.,1,3
Lumayanlah untuk mengajak keluarga mandi air panas di sana..di saran kan kalo mau mandi di paling atas..karena airnya masih belum terjamah org..,1,3
untuk kesehatan mandi air panas alami bersyukur kepada ALLAH SWT saya tinggal di INDONESIA,1,5
Tempatnya adem betah berlama2 disini. Banyak arena. bermain anak juga 馃槉 Tapi kalo pas libur sekolah/ hari raya biasanya pengunjung sangat banyak. Tetap hati2 karena jalannya agak licin jadi lebih enak tanpa alas kaki.,1,5
Terlalu banyak tenda-tenda kesannya kumuh,1,4
Indah enak banget,1,5
"Udaranya sangatt sejuk dan tidak banyak polusi, tempat pemandian air panasnya cukup bagus dan harganya cukup terjangkau",1,5
selalu suka sama tempat ini,1,5
Tempat yang luar biasa buat keluarga,1,5
Tempat yg menyenangkan untuk dikunjungi baik ber2 bersama pasangan maupun dgn keluarga,1,5
"Bagus.. Banyak tempat2 pemandian air panas yg di buat alami. Sayang, untuk masuk kolam renang harus bayar lagi",1,5
"G sesuai harapan nih t4nya katanya airnya panas ternyata bener"" panas cuma panasnya dari matahri..!",0,1
"Kurang suka, krn sudah banyak yg buat tenda2 jd gak bagus view nya",0,2
Mantul tempatnya,1,4
Bagus bgt okeh,1,5
enak sih tuk santai udaranya sejuk,1,5
Tempatya enak unyuk liburan wisata bersama keluarga,1,5
"Nyaman, agak sepi setelah erupsi tangkuban perahu. Bisa lebih santai n relax...",1,5
"Tempat yang cocok buat ajak liburan keluarga,.",1,5
tempat nya masih sejuk,1,5
"Saat musim liburan, Anda akan merasakan parkir jauh di pedalaman dan berjuang untuk berjalan kaki menuju pintu masuk",1,3
Saya rasa cukup merepotkan jika harus bayar beberapa kali untuk memasuki setiap kolam berbayar... eh gymna apa...hahaha,1,5
Tempatnya sejuk dan sgt nyaman untuk bersantai bersama keluarga dgn fasilitas yg sgt komplit bgt Panorama pegunungan dan air panas untuk berendam jg dgn komplitnya penjaja makanan jg aksesoris n sayur mayur buat oleh2 yg segar2 dan terjangkau,1,5
Air untuk mandi ngebilasnya... Ga ada...ah kurang,0,1
Banyak kenangan yg tak terlupakan di tmpt ini...,1,5
Gila... para perokok menebar racun rokok dimana2 di tempat ini.. Lingkungan wisata yang sangat tidak sehat dan tidak ramah buat anak2...,0,1
