Komentar,Label,Rating
Pertama kalinya Liburan dgn orang tersayang,1,5
"Tempat wisata yang sangat cocok bersama keluarga, di Lembang, Bandung Utara",1,5
Cocok sekali buat liburan yukkk mariiiii,1,5
HTM 15rb bisa tuker susu segar ato teh,1,5
"Sejuk, seru buat main anak2, Masuknya paling soap kebersihan toilet dan atap yg banyak bocor saat turun hujan",1,5
"""Wisata Alam Ala Cowboy"" slogan yang cukup mewakili tempat wisata De Ranch. Anda bisa naik kuda, naik kereta kuda, ada juga paket belajar berkuda dan tentu saja bisa selfie/berfoto sepuasnya. Di sini juga ada foodcourt dengan harga relatif terjangkau jadi anda juga bisa sekedar duduk bersantai melihat pemandangan dan orang berkuda. Penasaran? silahkan datang kesini ""it's fun""",1,5
Oke buat tempat wisata,1,5
Bagud,1,5
Nyaman banget,1,5
Tempatnya nyaman dan aman untuk kgiatan bermain game dn lpngan yg luas serta pemandangan yg indah,1,5
"Nice place 馃憤. Cocok buat family time, bisa naek kuda, beli kaktus yang bagus + murah juga",1,5
Bandung tiada duanya lokasi wisata asyik dan banyak,1,5
Tempat bersantai keluarga yg murah meriah. Untuk stand food banyak pilihan sesuai kocek.,1,5
keren euy,1,5
Next mau kesana lg krn blm smua di kunjungi. Berhub.saat itu jg hujan..,1,5
"Bisa untuk belajar berlatih menunggang kuda di tempat ini. Di tengah-tengah kota Kecamatan Lembang, Kabupaten Bandung Barat.",1,5
naik kuda poni,1,5
Tiket masuk murah...mainannya banyak,1,5
Wisata berkuda & bermain dengan Susana alami & sejuk di daerah Lembang.. cocok utk segala usia..,1,5
"Tempat wisata keluarga , cocok untuk anak anak,jajanan murmer dan lengkap",1,5
nice place for spend the weekend with family . Ada wahana bermain dan tempat makan,1,5
"Tempatnya bagus,",1,5
enak buat kumpul keluarga .. udara nya dingin,1,5
Cantik...bole naik kuda n macam2 lg..org2nya baik2 n sopan,1,5
Okelah untuk santai bareng anak2,1,5
"Tempatnya adem, dengan pemandangan yang bagus, tapi sayangnya gak banyak yang bisa dilakukan disini",1,5
"Lokasi nyaman, asri, asik buat spot foto, bisa naik kuda juga, dapat kupon untuk susu sapi murni",1,5
"Seru banget buat liburan keluarga, apalagi yg memiliki anak2 dibawah 15thn, banyak game yg mendidik juga",1,5
"Wisata yang bagus, karna kebagusanya bisa menutupi ketidakbagusnya",1,5
enjoy buat liburan nih,1,5
Sejuk,1,5
Cuma lewat doang,1,5
Tempat yg sangat sejuk...,1,5
Tempatnya asyik untuk berekreasi saat liburan,1,5
"Cocok banget dah klo bawa anak kecil, tapi jangan salah dewasa juga bisa ikut menikmati",1,5
Banyak tempat bermain untuk anak-anak,1,5
Nikmati segarnya suasana alam pegunungan.,1,5
"Karena tempatnya nyaman untuk anak2, dan bisa menjadi stimulus bagi anak yang masa pertumbuhannya sedang aktif untuk bisa bermain dengan hewan kesayangan.",1,5
Seruuu!! Bisa naik kuda disinii dengan harga yang terjangkauu dan melakukan banyak hal,1,5
Mainannya beragam dan menyenangkan. Love it馃槑,1,5
Tempat liburan asik buat keluarga dengan anak yg masih kecil,1,5
"Nikmati suasana alam dg berkuda sambil minum susu murni, sejuk dan indah, tak perlu kocek yg gede, terjangkau dan luar biasa",1,5
Fasilitas yang sangat mewah dan sangat baik. Dengan desain penginapan yang klasik dan di setiap kamar mandi terdapat air panas untuk menyegarkan badan.,1,5
Enak makananya pemandangan asri udara segar,1,5
"tempat bermain yg cukup ramai di Lembang, dgn promosi susu sapi rasa stroberi, tempat kumpul santai keluarga dan perusahaan atau kelompok, akses mudah, parkir luas, ada kuda tunggangan...",1,5
Lokasi wisata yg bagus dan banyak wahananya..,1,5
"Parkir luas, pilihan menu makanan juga banyak, cuma agak masalah kalo hujan soalnya tempat berteduh cuma di area food court jadi sebaiknya bawa payung, buat kumpul sama keluarga sangat direkomendasikan",1,5
Anak saya suka sekali,1,5
"Tempat yg cocok tuk liburan anak"" .. #dutapadmarinawisata #travelbandung",1,5
"Keren tempat ini, bersahabat u anak2.. Datang kesini sore hari sgt menyenangkan..",1,5
"Tempatnya enak. Sangat cocok untuk refreshing orang-orang kerja. Khususnya orang Jabodetabek. Apalagi denga gaya kerja full push馃き. Parkirannya luas, tiket masuknya murah dan dapat ditukar dengan susu segar. Mene makan variatif dan murah. Wahan bermain dewasa dan anak2 sangat banyak. Arean keluarga juga ada. Tempat wisata edukasi banget lah men. 馃榿.",1,5
Banyak edukasi keluarga khususnya buat anak,1,5
"Suasana alam pedesaan koboi yg nyaman, sangat cocok untuk liburan keluarga",1,5
"Lumayan untuk naik kuda, seru2 an ala coboy",1,5
"Tempat yg bagus untuk hiburan keluarga, kita bisa poto poto, dan menjadi koboi dadakan berkuda ria",1,5
Bagus tempat nya buat liburan,1,5
"Tempatnya bagus banget ada crossbow , ATV dan panahan",1,5
"Area wisata yang nyaman untuk liburan keluarga...banyak wahana permainan dan wisata alam,recomended.",1,5
Mantap wisatanya,1,5
"Tempat wisata keluarga nih, masuk sini udah free susu bebas pilih rasa 馃槉馃槉",1,5
Anak2 betah maen ksini... Mainanny banyakin lgi...,1,5
Wisata asyk untuk keluarga.. Wahana anak sampai dewasa ada,1,5
"Tempat yang bagus untuk dikunjungi bersama keluarga, lokasi di daerah lembang Bandung. Daerah ini terkenal dengan udaranya seperti di Puncak, suasana nya enak, pemandangannya indah dan bersih. Ada baiknya bila ke Bandung mampir ke Lembang atau menginap di Lembamg .",1,5
Cocok buat anak anak,1,5
"Suasana.nya bagus, harga terjangkau.. recommended datang dari pagi..",1,5
"Tempat liburan yg nyaman aman sejuk cocok keluarga terutama anak"" dan tidak cocok untuk bawa selingkuhan..",1,5
"Daerah wisata utk keluarga terutama anak"".. Suasana sejuk dan menyenangkan.. Ada kuda, kelinci dan arena bermain lainnya, food courtnya juga ada. Begitu beli karcis masuk langsung dapet segelas susu murni gratis..",1,5
Cukup bagus,1,5
Suka bangetz,1,5
Ramai,1,5
Lumayan buat yg suka sama alam....,1,5
The best place @lembang,1,5
Manrap,1,5
Rekreasi ala western,1,5
Wisata alam yg lumayan asik di wilayah lembang,1,5
"Tempat wisata yang ada di area lembang dengan tema wisata berkuda, cocok bagi orang yang ingi berwisata santai dengan membawa anak2.",1,5
Tempat bersih dan nyaman cocok bagi yg ingin menenangkan pikiran馃槑,1,5
"Seru...cuaca nya sejuk,makanannya enak n baik untuk liburan keluarga",1,5
"Tempat nya enak,sejuk udaranya...pemandangannya indah buat dijadikan foto,banyak hewan kuda2 yang badannya subur2,tinggi,dan ada juga kuda yang kecil berponi(kuda poni),ada cafenya juga jadi untuk kalian yang dingin2 terus kelaparan bisa makan ditempat tersebut馃槉",1,5
"Menu makanan cukup variatif, harga terjangkau..., utk mushola kurang besar euy",1,5
Bagus tempat nya untuk bawa keluarga,1,5
"Cocok buat keluarga,rekreasi sambil edukasi hewan dan tanaman plus panorama lembang yang indah",1,5
"Saya pernah ke sana,rasanya adem banget liat daun yg hijau2 ,banyak wisata,kita bisa mengelilingi menggunakan kuda di dlm de ranch..wajib deh ke sana!!!",1,5
tempat rekreasi yg sangat back to nature 馃槏,1,5
"Bagi yang suka berpetualang dengan kuda, bisa rekreasi disini,..top ..",1,5
"Anakku seneng sekali diajak main disini ,, karena dia hobi sekali naik kuda meski umur dia belum bisa menunggangi kuda yang berada di De'Ranch tapi tetep dia seneng sekali karena masih bisa menaiki delman馃槉",1,5
Tempatnya bagus. Suka banget sama lapangan hijaunya. Bener2 pas buat berkuda,1,5
Tempat yang bagus untuk rekreasi kelauarga,1,5
Susunya enak & nambah ilmu,1,5
"Tempatnya bagus indah nyaman cocok untuk liburan keluarga, sangat bermanfat sekali",1,5
Udara segar n western mbanget,1,5
"Sangat menyenangkan... terutama anak-anakku mendapatkan pengalaman pertama menunggangi kuda asli... suasana yang nyaman dengan angin semilir bertiup lembut... banyak jajanan disini... tinggal pilih sesuai keadaan dompet... oya, tiket masuk bisa ditukar dengan susu segar... pokonya disini nice vacation",1,5
Fasilitasnya lengkap tapi jalan kesamaan selalu macet apalagi pas waktu liburan,1,5
"Dee Ranch. Wisata koboi di Lembang Bandung. Lokasi dekat dengan pasar Lembang, arah ke Maribaya. Tiket masuk cukup murah yaitu Rp. 15.000. Tiket dapat ditukar dengan susu murni varian cokelat dan vanila",1,5
"tempat wisata terbaik di lembang, kalau nanti ke lembang lagi sy dan keluarga akan kesini lagi",1,5
Cocok untuk liburan keluarga terutama untuk anak anak,1,5
"Kalo ke bandung always ke De'ranch, anak2 suka sama mainan dan kudanya...kalo saya suka karena ramah di kantong馃榿",1,5
banyak taman,1,5
"Apa yg berhubungan dengan kuda, ada disini. Main cari emas nya seru dan cuma nemu disini doank.. Cuma klo pas libur nasional, fenuh",1,5
"Wahana berkuda ala cowboy, ada juga delman, tempatnya sejuk bgt adem, tiketnya bisa ditukar dg susu segar.",1,5
"Tiket masuk yang murah, dan diberi welcome drink susu segat. Lokasinya berdekatan dengan tempat wisata lainnya, mudah di akses, lumayan nyaman dan serasa di pemukiman Cowboy 馃榿",1,5
Tempat rekreasi yg bagus untuk bersama keluarga,1,5
"Bagus, bersih dan tarif normal",1,5
"Bagus untuk anak "" ...mereka suka sekali ....馃憤馃憤馃憤",1,5
"Tempat yg asyik untuk liburan bersama keluarga, hanya sayang harus bayar untuk masing masing atraksinya",1,5
"Tempat yang asyik untuk berlibur bersama keluarga. Tidak hanya berkuda, tapi juga banyak permainan yang menyenangkan untuk anak",1,5
Cocok untum sekedar foto2,1,5
"Tempat yg sangat menyenangkan. Ibarat berlibur ke peternakan yg penuh dengan permainan untuk keluarga. Udara nya sejuk di Lembang, anak anak kami sangat enjoy disini",1,5
Ada wisata kuda,1,5
"Disini sebenarnya tempat makan (food court) dengan nuansa peternakan, hanya karena banyak wahana bermainnya jadi bisa sekalian rekreasi. Sayang rasa makanannya gak sesuai dengan harganya. Tiket masuk 20rb ditukar dengan segelas susu segar.",1,5
Tempat nya bagus dan nyaman. Udara sejuk.,1,5
"Tempat wisata yg lengkap . Banyak hiburan keluarga dan anak. Anda bisa belajar mengendarai kuda, memberi makan kelinci,outbound,dan lain lain. Jika kalian capek bermain,ada juga pilihan makanan dan minuman yg lengkap dan enak .",1,5
Tempat main anak yang asik 馃憤,1,5
Asik juga tiket masuk 15 rb udah dapat susu cup per tiket,1,5
"Dimanapun Tempat Wisatanya Pastikan HdG Team Pendampingnya , Tamu Berkelas Pilih Trip Planner Berkualitas",1,5
"Salah satu destinasi wisata di Lembang, Jawa Barat yang aduhai",1,5
"Asri, adem, sehat",1,5
"Tempatnya luas, banyak arena bermain anaknya. Paling enak kesini kalo cuacanya lagi adem",1,5
Banyak permainannya untuk anak anak...merasakan segarnya udara dingin di lembang,1,5
Tempat wisata yg enak untuk anak anak,1,5
Seru buat ngajak anak...,1,5
"Tempatnya bagus, sejuk, banyak wahana yang bisa dicoba. Cocok untuk wisata bersama keluarga dan teman.",1,5
"Cocok buat wisata keluarga, banyak arena bermain anak, anak2 bisa naik kuda juga",1,5
Tempat nya asik untuk anak2 bermain lepass...馃憤馃榿,1,5
Keren buat edukasi tentang kuda.,1,5
Family friendly. Wahana permainan cukup variatif. Pilihan menu untuk makanan dan minuman cukup beragam.,1,5
Macet,1,5
Sangat seru.... Banyak permainannya,1,5
"Cocok buat piknik keluarga.. murah masuk dapet susu segar, free dengan tukar tiket. Ada banyak wahana, dari naik kuda, ngasis susu kambing, balon air, wahana kelinci.",1,5
Cuaca yg dingin suasana asri,1,5
"tempatnya sejuk, cocok banget untuk meluangkan waktu istirahat bersama keluarga, wahana nii sangat cocok untuk anak虏",1,5
biasa aja kaya wisata yg lain,1,5
"makanan lumayan mahal, but i love this place",1,5
tempat asik untuk bermain bersama keluarga,1,5
Cocok banget buat bawa dede kecil main naik kuda dan ngasih susu buat kambing,1,5
Cocok.untuk keluarga santai,1,5
Cocok untuk anak2 dan keluarga,1,5
"tempat rekomendasi buat yang punya anak umu 1 -3 tahun, biar bebas main, lari, lompat, jungkir balik, tanpa khawatir (tetap diawasi), paling rekomendasi kasih makan kelinci nya sama main sepeda di jalur dekat kandang kelinci, sry no photo soalnya motoin anak semua hehe",1,5
Cocok untuk keluarga,1,5
"Tempatnya nyaman banget,suasana sejuk dengan pemandangan yg indah..",1,5
Tempat yg cocok untuk mengajak anak2 bermain dan berkuda dengan udara sejuk daerah lembang,1,5
"Adem, banyak permainan, cocok untuk rekreasi anak-anak",1,5
"Cocok untuk keluarga dengan harga tiket terjangkau,,bisa kasih makan kelinci 馃榿馃榿馃榿",1,5
"Bagus untuk wisata keluarga, cocok untuk wisata edukasi si kecil",1,5
Tempat nya bagus ko,1,5
"Keren sih ini, salah satu tempat wisata wajib dikunjungi untuk pengunjung kota Bandung. Lokasinya gak jauh dari UPI dan dekat dengan taman Begonia. Di De Ranch ini tiket masuknya murah dan bisa naik kuda. Untuk pemandangannya juga indah, bagus banget. Keren deh",1,5
"Tempatnya lumayan buat nyenengin anak2, hanya beberapa mainan seperti ayunan sudah mulai rusak. Dan track sepeda anak yang kurang nyaman karena banyaknya orang2 yang berlalu lalang.",1,5
"Nyaman buat rekreasi bersama keluarga, banyak tempat bermainnya, dan makanannya enak",1,5
Seru..biaya masuk murah dan harga utk ikut permainannya juga murah,1,5
Naik kuda boleh lagi...,1,5
buat tmpt rekreasi kel. ckup lumayan asik. krna byk permainan utk anak. tpi hrga tiketnya cukup membuat kantong tipis.. 馃槂,1,5
Bagus tempatnya ala cowboy Amerika hehe,1,5
Tempat yang sangat unik dan kekinian.. Hehehhe. Twmpat yang nyamaman. Pelayanan juga baguss semoga semakin jaaya dan semakin banyak pengunjung dan semakin laria sejahrwra... Hehe,1,5
"Harga tiket terjangkau, tempatnya asik banget. Cocok buat yg pengen refreshing cari suasana baru",1,5
Rekreasi sempurna bersama keluarga,1,5
Liburan ke bandung wajib kesini,1,5
Rekomen,1,5
Keren banget tempatnya....seru pokoknya,1,5
Tempat bermain yg mengasyikkan untuk anak2 dgn berbagai macam permainan,1,5
"Mantap dan super oke buat wisata anak muda maupun anak"". Khusus anak bagus banget bisa melihat kuda kuda lucu secara langsung. Pemandangan buat foto foto juga sangat bagus, sportnya Amazing. Yang lebih penting udaranya seger bangettt.",1,5
Tempat yang bagus buat rekreasi keluarga,1,5
Yah lumayan lah yang hobi naik kuda soalnya bisa pakai baju ala ala koboi juga tapi saya rekomendasikan datangnya jangan siang soalnya panas mending agak sore atau pagi suasananya masih sejug...,1,5
"Salahsatu tempat rekreasi di wilayah Bandung utara dengan mengkhususkan pada pemanfaatan fungsi kuda. Disini rekreasi menggunakan kuda seperti zaman koboi di Amerika. Cukup ramah pelayanannya ditambah makanan yang ada beragam sehingga bisa memilih apa yang disuka. Diwaktu libur tempat ini sangat padat, disarankan bila berkunjung ke tempat ini tidak diwaktu libur, biar lebih nyaman.",1,5
Akses menuju lokasi sangat padat dan macet. Parkiran agak kurang bagus karena banyak kubangam ketika hujan. Udara cukup sejuk. Namun ketika weekend biasanya lokasi sangat padat ramai pengunjung sehingga sulit walau hanya sekedar untuk makan. Wahana bermain anak cukup lengkap dan terjangkau. Spot foto yg cukup indah juga. Tidak lupa jg tiket masuk dpt ditukar susu segar loh.,1,5
"pemandangannya untuk foto foto bagus bangeet tapi sayangnya setiap wisata harus bayar lagi dri 20-35k. tiket awalnya cma 15rb aja. ada berkuda, atv, peras susu, kasih makan kelinci, dan masih banyak lagi. untuk makanannya enak dengan harga yg standart. oke banget untuk wisata anak anak dan orang dewasa",1,5
"MasyaaAllah suka banget! Tiket masuknya jg murah @15.000/org free susu per-tiket (tukar kupon tiket masuk). Weekend, rata rata @25.000/permainan. Banyak pilihan resto & permainan. Cocok buat liburan keluarga, tapi kalau weekend macet banget.",1,5
Cocok untuk wisata anak anak,1,5
Murah,1,5
"lokasi nyaman arena luas, bagi anak anak sangat baik",1,5
"Salah satu tempat wisata di daerah lembang, Kota bandung tempat rekreasi untuk keluarga cocok juga untuk kumpul bareng sahabat udaranya sejuk, nuansa peternakan kuda, banyak arena bermain untuk anak ada spot untuk foto虏 serta beragam makanan tradisional yg ditawarkan.",1,5
Tempat berkuda.,1,5
"Luas, sangat terawat dan terjaga kebersihannya... Pengen main kesana lagi...",1,5
"Tempat wisata yang cocok untuk keluarga, dengan harga tiket masuk yang terjangkau..",1,5
"Tempatnya asyik bgt,,viewnya keren.....pengalaman berkuda yg seru ditamba aksesori rompi dan topi ala ala koboi...",1,5
Gooood,1,5
Tempatnya asri. Pengunjung bisa berkeliling naik kuda sambil memakai kostum ala koboi. Susu kuda di sana sangat enak.,1,5
Dingin,1,5
"Binatangnya terawat semua ,, tempatnya lumayan buat bawa main anak ,, seperti tempat wisata lainnya ,, dilarang bawa makanan ,, hanya saja rumputnya agak gersang ,, mungkin karna saya kesana saat lg terik hihi",1,5
"Cocok buat anak2 tempat nyaman, makanan/permainan cukup murah",1,5
"Kawasan wisata alami di lembang, pembelian tiket bisa tuker dengan susu. Utk didalam arena permainan hrs bayar tambahan lagi. Bisa berkuda, naik andong, ataupun wisata anak lainnya. Untuk food court juga harga sangat terjangkau, sate maranggi sangat endesss, tdk terlalu banyak kursi utk makan jd terkadang kl pas jam makan bs rebutan juga",1,5
Adem. Sejuk. Tenang,1,5
"Cocok untuk liburan bersama keluarga, terutama jika memiliki anak kecil, disanah ada edukasi untuk keluarga, mengenalkan anak pada dunia alam, hewan seperti kuda, kambing, kelinci, sapi dll. Untuk menunggang kuda juga ada, ada kuda indian dll. Disana tiket masuk hanya 15.000 bisa ditukar dengan susu sapi tiketnya, makanan disanah cukup banyak dan viewnya bagus dan sejuk.",1,5
Keren tempatnyaaaaa,1,5
Kalo asinan paling top deh,1,5
"Suasana sejuk, iringan musik country, gratis susu 1 cup pada saat masuk, permainan cukup banysk untuk anak-anak. Cocok untuk santai keluarga terutama membawa anak kecil. Lebih baik datang pagi untuk menghirup udara yang segar.",1,5
Mnteeeppp...,1,5
Banyak Kuda enak main kuda kudaan,1,5
Pas untuk rekreasi keluarga,1,5
Tempat yg cocok buat berwisata sama anak,1,5
cukup menghibur utk anak-anak,1,5
"Bisa naik kuda, ada gaame nyari ""emas"" Kalo bawa anak kecil pasti seneng ;)",1,5
Bagus ada deretan /barisan cemara nya,1,5
Tempat liburan yang asik santai buat keluarga,1,5
Menyenangkan untuk anak2 bermain,1,5
Sangat rekomended untuk tempat petualangan anak-anak 鈽�,1,5
siap2 budgetnya aj sis klo mau pd jaln2. tmptnya oke ko:),1,5
"De ranch adalah tempat yang sangat bagus untuk dinikmati semua usia. Selain itu di de ranch ada banyak cafetaria yang menjual beraneka ragam makanan. Kamu juga bisa berkuda,bermain balon air,memanah,dll. Jangan khawatir dengan anak kalian yang masih kecil,disana ada arena khusus untuk anak2nya",1,5
"Sejuk, asri... Cocok buat anak anak main... Tiket masuknya cukup murah, tapi tiket per permainannya lumayan, standar tempat wisata..",1,5
"Banyak aktivitas untuk anak-anak, walaupun untuk setiap permainan harus bayar lagi.",1,5
yg punya anak kecil bakal seneng bgt krn banyak banget permainan walaupun dompet rada tekor yah hahhaha tp menyenangkan khan lah suasananya dan viewnya 馃榿,1,5
Cocok untuk anak,1,5
Tempat asri buat ngasuh anak anak,1,5
"Suka dengan coboy. Anda harus ke sini. Rasakan petualangan naik kuda dengan busana coboy dan indian. Atau naik delman model western zaman dulu. Atraksi lainnya juga banyak. Panahan. Mancing. Sepeda. Dan banyak cemilan sambil nungguin bocah main. Sebutin aja. Ada tempe mendoan. Bala"" . Tahu. Baso. Ice cream. Sosis. Ketan. Jagung. Dllllll.....",1,5
Kkn ku,1,5
Tempatnya keren.. tidak ad bau kotoran sedikitpun..,1,5
Kami dan keluarga sangat puas liburan ke tempat ini didampingi oleh HdG Team.,1,5
"Cari tempat rekreasi untuk keluarga? Kesini aja, cocok banget",1,5
"Mau berkuda sekaligus nikmatin pemandangan alam, disini cocoknya 鉂�",1,5
Pas tuk keluarga..,1,5
Segi pelayanan'a cukup ramah dan memuaskan,1,5
Tempatnya nyaman untuk bisa membawa keluarga dan makanannya enak dan murah..,1,5
seru.. menjadi cowboy sehari 馃榿,1,5
"Tempatnya luas,view nya bagus. Banyak area bermain untuk anak,tiket masuk cuma 15 rbu udah termasuk susu murni.Makanan dan jajanan nya banyak pilihannya,dan harganya terjangkau.Ada mushola juga",1,5
Keren neh viewnya 馃憤,1,5
Tempat yang cocok buat rekreasi keluarga,1,5
Udah lama,1,5
Bnyak spot foto bagus,1,5
Tempat rekreasi keluarga yg lengkap... Menyajikan pemandangan peternakan kuda kita bisa berkeliling naik kuda... Memberi makan kelinci.. Taman bermain yg luas aneka tanaman kaktus...tempat parkir yg luas.. Dan tidak lupa wisata kulinernya mak nyosss,1,5
"Tempat yg nyaman, bnyak bgt tempat mainan buak anak, makanannya juga bnyak tradisional dapat free susu..yg pastinya tempat khusus untuk berkuda..",1,5
Sangat cocok untuk keluarga yg pumya anak kecil,1,5
Wisata rumah daerah LEMBANG nih lebih cocok buat yang mau nyoba wisata ala cowboy,1,5
mantap ni tempat,1,5
Pas tgl 7 april 2018 kesana. Tempatnya enak adem. Lebih baik sampai sana agak pagian jam 9 atau 10 biar ga terlalu ramai hahaha... Parkir mobil lupa berapa kayanya 5rb. Tiket masuk 15rb free susu . Ada tempat makan juga cuma agak lumayan mahal 馃槄 Dan ga boleh bawa makanan / minuman dr luar. Tapi okelah enak tempatnya. Toiletnya bersih juga. Eh iya disana banyak ranjau ati ati ya hahaha...,1,5
Tempat yg nyaman buat bawa anak.. harga makanan sama permainannya terjangkau.. recommended bgt.,1,5
Tempatnya koboi indonesia...,1,5
"Bagusss Parkir luas, Kaktus hiasnya murah bisa buat oleh2, Free kupon susu, Udaranya seger, Bisa naik kuda, main panahan, trampolin, Cocok untuk liburan bersama anak, Bisa memerah sapi, tapi ada jadwalnya. Banyak makanan dan jajanan.",1,5
"Tempatnya bagus, dingin, lebih cocok untuk yang bawa anak2 kesini, banyak mainan dan wahana untuk anak2. Kurang cocok untuk hang out bareng temen2. Overall nice place to visit",1,5
Muantaapp,1,5
Tiket masuknya sih murah dan dapet susu gratis... Tapi arena bermainnya bayar lagi per permainan...,1,5
Lokasi wisata yg cocok untuk bawa anak-anak. Ada unsur edukasi bukan sekedar tempat wisata untuk foto-foto. Cocok bawa anak 3thn keatas.,1,5
Tempat Wisata yg Asyik buat Keluarga..,1,5
"Liburan murah meriah bagi anak dan keluarga. Banyak spot permainan menarik bagi anak-anak. Pusat jajanan juga banyak pilihan. Cocok untuk berlibur bagi keluarga, anak-anak maupun dewasa.",1,5
salah satu tempat favorite di Banndung. halaman rumputnya luas cocok untuk anak anak bermain,1,5
"Tempat wisata yang sangat cocok untuk keluarga, banyak permainan untuk anak kecil ataupun orang dewasa. Selain itu letaknya di kawasan bukit yang asri dan sejuk di kota besar Bandung yaitu Lembang. Dengan konsep one stop living, pengunjung dapat menikmati liburan disatu tempat seharian penuh.",1,5
"Bagus tempatnya luas hamparan rumput hijau, kandang kudanya juga luas, cukup banyak wahana untuk anak2, puas keliling naik kuda / delman",1,5
"Tempat yang cocok untuk anak-anak, ada berkuda 30rb, naik delman 40rb untuk 3 orang, flying fox 25rb untuk anak-anak juga dewasa, memberi makan kelinci 25rb, trampoline untuk anak dan dewasa 25rb, dan lain-lain rata-rata 25rban. Harga tiket masuk 15rb dapet susu.",1,5
Bagus untuk hangout,1,5
Harga tiket untuk masuk ke tempat ini 15ribu/org dan bisa ditukar dengan susu atau teh. Jika ingin mencoba wahana yang ada di tempat ini harus membeli tiket lagi,1,5
"Panorama gunungny sih bagus, yaa asik buat liburan keluarga.. :)",1,5
Cocok sebagai salah satu tempat untuk Family Time,1,5
"alternatif wisata di daerah lembang. terkenal dengan perternakan kuda nya.. selain itu ada perternakan sapi, kambing, domba dan kelinci. disini juga banyak permainan anak, cocok untuk wisata keluarga.. para pengunjung tolong jaga kebersihan 鉁�",1,5
Anak-anak paling senang d ajak main ke tempat ini,1,5
De ranch first time banget naik kuda.. hahaha ngeri sih,1,5
Keren tempatnya...tapi panas cuacanya,1,5
"Yg hobby berkuda, tempat yg pas banget!! Tp skg kurang terawat ya, ilalang yg bagus itu udh ga ad, tempat makan nya jg mahal2",1,5
Cuma lewat,1,5
"De' Ranch, Jl. Maribaya No.17, Kayuambon, Lembang, Kayuambon, Lembang, Kab Bandung, tempat wisata bermain kUda untuk dewasa dan anak anak, kebon binatang mini, kolam renang, naik kereta kuda.",1,5
"Beragam arena yang bersifat alam. Seperti berkuda, beternak domba kambing dan kelinci, memanah dan aneka jajanan dan masakan terjangkau. Ada Musholla juga",1,5
Sejuk...jajanan juga enk...terus cocok untuk ajak ank2,1,5
Bagus suasananya,1,5
Mantab keren ala eropa,1,5
"Tiket masuk di tuker susu, bisa naek kuda atau belajar berkuda, bisa liat hewan2 lain jg, cocok buat liburan keluarga",1,5
TEMPAT NYA ASYIK BISA PANAHAN & BERKUDA.,1,5
"Wisata cowboy yang cukup lengkap. Kita bisa berinteraksi dengan ternak sapi perah, menaiki kuda, kereta mini domba/kambing. Restoran serta wisata mini ATV, permainan di kolam, serta wahana seperti ayunan ekstrim juga tersedia. Pelayanan staff cukup baik, tempat parkir yang luas selalu penuh di hari libur dan weekend. Jangan lupa bertemu Thunder, kuda pemecah rekor yang gagah ada disana!",1,5
Bagus tempat berkudanya..banyak permainan..mencari harta karun..naik kuda..kayuh prahu..paralayang..bisa beli kaktus juga..anak2 pasti suka,1,5
"Tempat rekreasi yg murah, lengkap dan nyaman di lembang",1,5
"seneng lihat kuda, tapi ada tukang pijet, tukang pijetnya ndak ada tenaganya...",1,5
Wisata ala coboy,1,5
Sapa yg suka naik kuda dsini tempatnya...馃榿,1,5
tempat mengasyikan,1,5
Cocok untuk keluarga,1,5
Baguslah klo untuk santai sama keluarga 馃槃,1,5
"Tempatnya adem, cocok buat keluarga.",1,5
"Sejuk, pemandangan bagus, untuk edukasi anak balita sangat recomend, saking sejuknya sampai tertidur pulas 馃槄",1,5
nyaman untuk bermain dg anak. bisa naik kuda bergaya seperti cowboy 馃榿,1,5
"Klo Dateng pagi2, yg demen Poto siapin flash , lensa bukaan besar, tripot dan remote byar agan ada fotonya. Kwkwkw",1,5
Sangat cocok untuk liburan bersama keluarga dan bermain kuda dan lain lain,1,5
Seru,1,5
Seru! Tempat asyik untuk keluarga,1,5
Rekomendasi buat liburan bersama keluarga,1,5
Banyak bayar2 tiket lg di dalam... Kalau di ada in tiket terusan sepuas nya mungkin lbh nikmat...,1,5
Bagus tempatnya,1,5
Sudah beberapa kali kesini blm ada wahana baru,1,5
"Tempat wisata yg cocok bngt buat keluarga,dan anak2 suka krn bnyk hiburam ditempat ini.",1,5
"Pas bwat bawa anak kecil, harga makanannya juga murah, rasa makanannya enak",1,5
"De'Ranch wisata keluarga yang menyenangkan,apalagi untuk anak kecil yang suka dengan alam dan mengenal binatang,khusunya kuda sesuai judulnya De'Ranch.",1,5
Sejuk bersih nyaman edukatif cocok utk anak2. Tiket terjangkau. Resto lengkap dan terjangkau.,1,5
Suka sekali,1,5
Most visit place in lembang. Harga tiket masuk 15rb sudah dapat welcome drink susu Tersedia tempat makan debgan berbagai macam pilihan Banyak jenis permainan dan salah satunya bia menunggangi kuda dengan baju koboi seharga 20rb Di depanya juga jual berbagai macam tanaman kaktus yang sudah di rawat dengan cantik harga berkisar 25-50rb,1,5
